no,date,R,PPT,PET,TMP,AET,LON,LAT,AREA,ELE,SLP,RIVER,CLAY,SAND,SILT,CTI,SW,SPEED,LAI,SRAD,CO2,n,Cluster
BR_0001068,1991,151.5,1069.08,1412.34,25.75565109,834.017041,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,117.5913925,1.533973932,1.840587622,202.9094299,389.2876465,1.875656317,2.0
BR_0001068,1992,158.47,1207.98,1415.37,25.75565109,862.9384766,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,127.3148514,1.601540685,1.831526367,202.1389587,398.3402832,1.689380416,2.0
BR_0001068,1993,155.37,1108.7,1432.21,25.75565109,844.5860474,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,119.6597107,1.403589964,1.824049097,204.9171234,410.1930786,1.798011996,2.0
BR_0001068,1994,154.01,1023.72,1461.69,25.75565109,847.1789307,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,113.6098663,1.513165712,1.837737793,209.0211761,422.1539673,2.067250292,2.0
BR_0001068,1995,149.64,1117.83,1442.82,25.75565109,852.6038574,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,116.7026474,1.323582172,1.834187231,206.7218079,441.275238,1.805623845,2.0
BR_0001068,1996,143.87,1062.16,1448.54,25.75565109,864.5524902,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,118.2147781,1.427182078,1.851515723,207.5533295,467.0668884,2.059215698,2.0
BR_0001068,1997,139.66,986.93,1446.95,25.75565109,876.1636841,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,114.8722,1.38988483,1.876598926,209.6683838,499.065918,2.623169235,2.0
BR_0001068,1998,136.69,1035.56,1456.91,25.75565109,866.7907227,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,113.1661072,1.495065451,1.880975073,210.3666229,534.2409058,2.183175101,2.0
BR_0001068,1999,132.24,1096.08,1456.05,25.75565109,892.1027954,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,117.852359,1.650276542,1.875585864,210.3226898,564.2923523,2.12072848,2.0
BR_0001068,2000,136.33,1123.61,1475.42,25.75565109,910.5418701,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,125.2603928,1.550453901,1.884922363,213.400769,587.9090942,2.119255101,2.0
BR_0001068,2001,135.34,1168.97,1491.81,25.75565109,935.2684326,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,125.8486954,1.600924015,1.888092822,216.0428253,603.1664307,2.103575639,2.0
BR_0001068,2002,128.9,1126.61,1523.37,25.75565109,924.6317505,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,122.7493668,1.686781287,1.870861768,219.2978363,609.0681396,2.135816007,2.0
BR_0001068,2003,129.66,1138.97,1520.38,25.75565109,966.0372192,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,129.449913,1.529422522,1.875512939,220.1146301,605.3120728,2.439218741,2.0
BR_0001068,2004,133.36,1151.92,1518.0,25.75565109,955.6062744,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,127.6542389,1.523991823,1.890618823,220.7664825,609.1867798,2.284405199,2.0
BR_0001068,2005,127.56,1145.21,1503.82,25.75565109,931.6403564,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,124.4355316,1.646889329,1.909542627,217.8931946,611.721875,2.146131873,2.0
BR_0001068,2006,130.75,1188.6,1468.49,25.75565109,933.7152466,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,130.1155991,1.383892298,1.951168701,213.2418518,614.7006104,2.065170382,2.0
BR_0001068,2007,128.96,1122.43,1470.47,25.75565109,899.60979,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,124.586853,1.750790596,1.923389233,213.0926147,628.8480225,2.051576091,2.0
BR_0001068,2008,132.32,1162.11,1456.22,25.75565109,886.1098633,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,124.3602448,1.537766457,1.906800952,210.3396667,655.7944458,1.862335567,2.0
BR_0001068,2009,143.85,1126.4,1442.55,25.75565109,910.6997192,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,127.3870621,1.294915915,1.951556006,208.2561127,676.480249,2.166899838,2.0
BR_0001068,2010,155.56,1071.54,1459.42,25.75565109,922.7243408,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,118.157724,1.568920016,1.940743555,211.5488708,710.3547241,2.524096334,2.0
BR_0001068,2011,171.06,1091.78,1468.8,25.75565109,913.4412231,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,116.9380249,1.499212265,1.937828662,212.9675568,761.2575439,2.296083099,2.0
BR_0001068,2012,187.5,1091.6,1469.62,25.75565109,912.0790405,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,122.4975937,1.719708204,1.932267505,212.0760284,815.2841431,2.283188077,2.0
BR_0001068,2013,193.22,1085.41,1479.26,25.75565109,914.7196045,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,123.7921707,1.693816185,1.942553369,211.7446716,862.8174194,2.320846014,2.0
BR_0001068,2014,188.43,1057.06,1503.18,25.75565109,883.7048096,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,119.9194473,1.649749398,1.884627661,213.9113312,943.0655151,2.148339408,2.0
BR_0001068,2015,182.83,1018.07,1526.46,25.75565109,865.3161011,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,125.1717224,1.687693834,1.857021436,215.18974,1056.497253,2.150518595,2.0
BR_0001068,2016,174.99,946.52,1559.68,25.75565109,825.8330688,-44.1479,-11.6146,39568.68,717.1310565,0.47719503,24.97160174,18.19065094,73.532341,7.607484818,2.826074732,114.2406601,1.743210077,1.799174902,217.0578827,1196.243225,2.152592455,2.0
BR_0001069,1989,158.64,1171.39,1322.71,25.94188614,864.7568115,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,133.2792023,1.227092743,1.547582471,195.160495,344.4049194,1.921638285,2.0
BR_0001069,1990,154.86,1010.8,1357.36,25.94188614,840.8995972,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,123.9932037,1.432767749,1.543565112,199.4049469,360.124115,2.255127738,2.0
BR_0001069,1991,151.35,1033.75,1361.13,25.94188614,820.2447754,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,120.5345169,1.378170013,1.52143335,199.4714661,371.0723694,1.978060486,2.0
BR_0001069,1992,152.13,1162.34,1369.0,25.94188614,845.1051758,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,131.4499069,1.546510339,1.51592395,199.3381866,382.2687561,1.756165812,2.0
BR_0001069,1993,149.53,1108.04,1378.25,25.94188614,851.0114868,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,128.8207428,1.24630928,1.511418945,201.4641022,396.2875732,1.916314894,2.0
BR_0001069,1994,150.85,1030.9,1407.33,25.94188614,843.2031982,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,121.9691681,1.366320133,1.510905981,205.2012268,410.0853333,2.08942717,2.0
BR_0001069,1995,151.45,1134.97,1389.2,25.94188614,866.7741211,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,128.7926178,1.195454001,1.512724658,203.3060883,431.5938782,1.920623221,2.0
BR_0001069,1996,152.27,1097.74,1391.02,25.94188614,883.3787598,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,130.1041595,1.274137855,1.530934082,203.9708191,457.6654724,2.161628029,2.0
BR_0001069,1997,153.17,1037.41,1384.51,25.94188614,893.6504272,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,126.2781433,1.292585611,1.543373169,205.600238,490.6948792,2.595463966,2.0
BR_0001069,1998,153.9,1057.42,1399.7,25.94188614,873.3095703,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,122.3660355,1.307450294,1.54198125,207.2321686,523.4203369,2.236872546,2.0
BR_0001069,1999,152.95,1110.44,1398.32,25.94188614,892.4873413,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,125.0984085,1.408437967,1.542989014,207.6977325,548.6167786,2.16951317,2.0
BR_0001069,2000,155.01,1130.69,1412.14,25.94188614,905.891748,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,128.3009964,1.340416193,1.5461104,209.9744965,569.0519653,2.169248859,2.0
BR_0001069,2001,154.4,1178.4,1425.93,25.94188614,929.0469482,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,130.6646606,1.429692268,1.546674683,211.922995,580.6119751,2.143214893,2.0
BR_0001069,2002,150.22,1142.14,1444.28,25.94188614,928.1272217,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,130.47966,1.540589452,1.539042725,213.3027832,587.5086548,2.23883695,2.0
BR_0001069,2003,147.81,1168.87,1434.5,25.94188614,960.7008057,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,137.1701691,1.366234541,1.542161646,212.9381531,586.5616211,2.424092271,2.0
BR_0001069,2004,147.3,1182.66,1434.77,25.94188614,951.537439,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,135.9601898,1.4146415,1.531050073,213.075824,596.6637573,2.2839483,2.0
BR_0001069,2005,144.35,1186.37,1430.98,25.94188614,930.3597046,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,132.7272583,1.60918951,1.536331494,211.3692017,601.9123901,2.115974099,2.0
BR_0001069,2006,142.12,1217.2,1403.69,25.94188614,923.90448,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,132.9832764,1.33942461,1.553465186,207.646228,607.1451904,2.027678739,2.0
BR_0001069,2007,138.98,1152.19,1410.54,25.94188614,888.0421387,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,125.1783234,1.649859667,1.534655444,208.1777863,618.3307617,1.971783975,2.0
BR_0001069,2008,138.86,1183.51,1401.65,25.94188614,869.0258179,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,124.4866089,1.431676507,1.525277124,205.9519867,640.4803955,1.790761597,2.0
BR_0001069,2009,137.84,1164.27,1386.65,25.94188614,899.0537109,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,128.3874084,1.216899514,1.558966919,203.6449982,651.3018799,2.050021294,2.0
BR_0001069,2010,137.11,1107.64,1399.78,25.94188614,916.3520508,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,122.5297623,1.507650375,1.565982813,206.0987213,676.7479004,2.386108209,2.0
BR_0001069,2011,140.39,1142.45,1406.24,25.94188614,910.6193359,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,124.8080917,1.397436142,1.56445564,207.1087006,722.4098267,2.172495558,2.0
BR_0001069,2012,144.61,1160.8,1400.68,25.94188614,917.8858154,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,134.1464676,1.4887923,1.573284424,205.8664856,778.1400879,2.171490556,2.0
BR_0001069,2013,146.3,1165.78,1406.2,25.94188614,930.8994019,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,137.6602097,1.520187259,1.581250854,205.3521118,836.3606934,2.243504038,2.0
BR_0001069,2014,145.76,1138.62,1429.24,25.94188614,907.290979,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,137.2813797,1.570396185,1.558397681,207.5521545,912.4346802,2.118299047,2.0
BR_0001069,2015,144.8,1106.68,1444.76,25.94188614,876.3056152,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,140.2481857,1.56086421,1.550366797,208.1447266,1032.873743,1.984576518,2.0
BR_0001069,2016,145.61,1033.74,1474.78,25.94188614,858.3144897,-45.5354,-10.9938,6926.2,736.3292768,0.57755704,23.17005459,13.77225208,81.18518829,4.522102833,2.884111988,129.881015,1.645053625,1.52161792,210.4439941,1179.889453,2.091890591,2.0
BR_0001074,1989,148.46,1100.1,1353.37,26.04855423,839.9806519,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,125.0149033,1.214172125,1.959429126,198.8220123,593.1570251,1.908441732,2.0
BR_0001074,1990,155.33,931.28,1392.61,26.04855423,812.2337769,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,114.273819,1.396008015,1.948391211,203.5784637,623.4715088,2.377227596,2.0
BR_0001074,1991,162.48,959.71,1396.1,26.04855423,790.6246948,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,108.471785,1.336312413,1.913256787,203.390802,640.7510742,1.998024533,2.0
BR_0001074,1992,173.91,1095.27,1405.02,26.04855423,826.4367798,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,121.818457,1.50334239,1.911444751,203.2919098,658.9224854,1.765631257,2.0
BR_0001074,1993,169.76,1031.76,1416.37,26.04855423,825.5440918,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,118.9083221,1.226167798,1.905289526,205.5543335,682.0115845,1.939227416,2.0
BR_0001074,1994,168.37,959.21,1444.97,26.04855423,821.1762817,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,112.1436401,1.329793096,1.913190527,209.2183319,705.7495728,2.196078069,2.0
BR_0001074,1995,162.74,1058.02,1424.75,26.04855423,839.4943848,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,115.0835159,1.135626078,1.909041943,207.1542297,741.186853,1.93039345,2.0
BR_0001074,1996,156.82,1013.4,1426.85,26.04855423,849.262207,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,115.3167694,1.234580159,1.930046411,207.947641,785.4129517,2.190411274,2.0
BR_0001074,1997,152.16,951.92,1418.35,26.04855423,858.5695923,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,111.3771896,1.220711708,1.957814746,209.4131042,839.5794556,2.77143538,2.0
BR_0001074,1998,155.2,987.73,1430.57,26.04855423,843.9296875,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,107.1930634,1.276339173,1.957351489,210.7403992,895.7020752,2.2753969,2.0
BR_0001074,1999,151.26,1041.66,1427.75,26.04855423,864.7539307,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,110.6935577,1.376335263,1.947604932,210.9161469,940.7787964,2.185683159,2.0
BR_0001074,2000,152.64,1064.63,1443.44,26.04855423,885.5539795,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,118.711145,1.290161133,1.960166553,213.4383301,974.1879517,2.228491795,2.0
BR_0001074,2001,147.33,1102.99,1459.97,26.04855423,909.6515869,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,120.4284103,1.407407761,1.963145996,215.6596771,995.5230835,2.226020249,2.0
BR_0001074,2002,139.95,1061.62,1485.52,26.04855423,898.6901001,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,118.2351547,1.520481586,1.936754321,217.7987396,1006.636975,2.286901357,2.0
BR_0001074,2003,136.49,1078.14,1481.64,26.04855423,934.9654541,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,124.3346024,1.34197104,1.943684888,218.0231812,1006.250037,2.568620778,2.0
BR_0001074,2004,139.9,1091.33,1484.41,26.04855423,927.9361084,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,124.9215836,1.343738437,1.948985938,218.808725,1020.949316,2.40530692,2.0
BR_0001074,2005,138.37,1085.13,1479.68,26.04855423,906.6555908,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,120.3523941,1.516923428,1.959935303,216.9085846,1032.056628,2.248635151,2.0
BR_0001074,2006,142.21,1125.71,1450.38,26.04855423,908.1905884,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,123.5361115,1.270796299,2.004165381,212.9544739,1043.871387,2.136187679,2.0
BR_0001074,2007,141.37,1067.54,1456.93,26.04855423,874.8944214,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,116.91651,1.604415774,1.966625879,213.3438965,1064.932507,2.103577243,2.0
BR_0001074,2008,143.32,1106.93,1445.15,26.04855423,864.3290161,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,117.2788727,1.355541706,1.964622974,210.8667694,1101.303394,1.904463419,2.0
BR_0001074,2009,143.9,1080.11,1428.09,26.04855423,888.8925171,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,118.0609818,1.141132116,2.012507471,208.264325,1123.14248,2.212826782,2.0
BR_0001074,2010,144.62,1030.94,1440.0,26.04855423,893.4599609,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,108.2231476,1.430302501,1.993788696,210.4491608,1169.943457,2.509988478,2.0
BR_0001074,2011,148.68,1052.66,1445.26,26.04855423,887.2143555,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,108.718631,1.323269844,1.976587329,211.3572327,1239.079248,2.301358989,2.0
BR_0001074,2012,154.06,1055.11,1440.46,26.04855423,887.8560303,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,114.8603195,1.479273319,1.961522266,210.0968445,1329.602783,2.303409818,2.0
BR_0001074,2013,154.37,1048.36,1447.47,26.04855423,891.2021484,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,118.0889465,1.485880136,1.941150684,209.6607178,1411.163135,2.359869855,2.0
BR_0001074,2014,151.53,1020.96,1472.67,26.04855423,865.8567871,-43.9479,-11.2396,22225.96,663.8766596,0.610558079,24.04786527,20.23178673,69.81533051,9.2010746,2.555901367,116.1495987,1.52132237,1.88580625,211.9040741,1492.221655,2.224323104,2.0
